Class	Order	Family	Genus/Species	Common Name	 	
Aves	Passeriformes	Turdidae	Turdus assimilis	White-throated Thrush, White-throated Robin, Mirlo gorguiblanco	 	
Aves	Passeriformes	Turdidae	Turdus grayi	Clay-colored Thrush, Clay-colored Robin, Mirlo pardo		
Aves	Passeriformes	Turdidae	Turdus obsoletus	Pale-vented Thrush, Mirlo ventriplido	 	
Aves	Passeriformes	Turdidae	Turdus plebejus	Mountain Thrush, Mountain Robin, Mirlo montaero	 	
Aves	Passeriformes	Tyrannidae	Attila spadiceus	Bright-rumped Attila, Atila lomiamarilla	 	
Aves	Passeriformes	Tyrannidae	Capsiempis flaveola	Yellow Tyrannulet, Mosquerito amarillo	 	
Aves	Passeriformes	Tyrannidae	Colonia colonus	Long-tailed Tyrant, Tirano colilargo	 	
Aves	Passeriformes	Tyrannidae	Contopus cinereus	Tropical Pewee, Pib tropical		
Aves	Passeriformes	Tyrannidae	Contopus cooperi	Olive-sided Flycatcher, Bib boreal	 	
Aves	Passeriformes	Tyrannidae	Contopus sordidulus	Western Wood-Pewee, Pib occidental	 	
Aves	Passeriformes	Tyrannidae	Contopus virens	Eastern Wood-Pewee, Pib oriental	 	
Aves	Passeriformes	Tyrannidae	Elaenia flavogaster	Yellow-bellied Elaenia, Elenia vientre amarillo		
Aves	Passeriformes	Tyrannidae	Empidonax albigularis	White-throated Flycatcher, Mosquero garganta blanca	 	
Aves	Passeriformes	Tyrannidae	Empidonax atriceps	Black-capped Flycatcher, Mosquerito cabecinegro	 	
Aves	Passeriformes	Tyrannidae	Empidonax flaviventris	Yellow-bellied Flycatcher, Mosquerito ventriamarillo	 	
Aves	Passeriformes	Tyrannidae	Empidonax minimus	Least Flycatcher, Mosquerito menudo	 	
Aves	Passeriformes	Tyrannidae	Empidonax traillii	Willow Flycatcher, Mosquerito de sauces	 	
Aves	Passeriformes	Tyrannidae	Empidonax virescens	Acadian Flycatcher, Mosquerito verdoso	 	
Aves	Passeriformes	Tyrannidae	Legatus leucophaius	Piratic Flycatcher, Mosquero pirata		
Aves	Passeriformes	Tyrannidae	Leptopogon superciliaris	Slaty-capped Flycatcher, Mosquerito gorripizarro	 	
Aves	Passeriformes	Tyrannidae	Megarynchus pitangua	Boat-billed Flycatcher, Mosquero picudo	 	
Aves	Passeriformes	Tyrannidae	Mionectes oleagineus	Ochre-bellied Flycatcher, Mosquero ocrillo	 	
Aves	Passeriformes	Tyrannidae	Mionectes olivaceus	Olive-striped Flycatcher, Mosquerito olivilistado	 	
Aves	Passeriformes	Tyrannidae	Mitrephanes phaeocercus	Common tufted Flycatcher, Mosquero copeton	 	
Aves	Passeriformes	Tyrannidae	Myiarchus crinitus	Great crested Flycatcher	 	
Aves	Passeriformes	Tyrannidae	Myiarchus panamensis	Panama Flycatcher, Copeton panameno	 	
Aves	Passeriformes	Tyrannidae	Myiarchus tuberculifer	Dusky-capped Flycatcher, Copeton crestioscuro		
Aves	Passeriformes	Tyrannidae	Myiobius atricaudus	Black-tailed Flycatcher, Mosquerito colinegro	 	
Aves	Passeriformes	Tyrannidae	Myiobius barbatus	Sulphur-rumped Flycatcher, Mosquerito lomiamarillo	 	
Aves	Passeriformes	Tyrannidae	Myiodynastes hemichrysus	Golden-bellied Flycatcher, Mosquero ventridorado	 	
Aves	Passeriformes	Tyrannidae	Myiodynastes luteiventris	Sulphur-bellied Flycatcher, Mosquero ventriazufrado	 	
Aves	Passeriformes	Tyrannidae	Myiornis atricapillus	Black-capped Pygmy-Tyrant, Tirano-enano gorrinegro	 	
Aves	Passeriformes	Tyrannidae	Myiozetetes granadensis	Gray-capped Flycatcher, Mosquero cabecigris		
Aves	Passeriformes	Tyrannidae	Myiozetetes similis	Social Flycatcher, Mosquero social		
Aves	Passeriformes	Tyrannidae	Oncostoma cinereigulare	Northern Bentbill, Picotorcido norteo	 	
Aves	Passeriformes	Tyrannidae	Onychorhynchus coronatus	Royal flycatcher, Amazonian royal Flycatcher, Mosquero real	 	
Aves	Passeriformes	Tyrannidae	Ornithion brunneicapillus	Brown-capped Tyrannulet, Tiranolete gorripardo	 	
Aves	Passeriformes	Tyrannidae	Pitangus sulphuratus	Great Kiskadee, Bienteveo grande		
Aves	Passeriformes	Tyrannidae	Platyrinchus cancrominus	Stub-tailed Spadebill, Picochato colicorto	 	
Aves	Passeriformes	Tyrannidae	Platyrinchus mystaceus	White-throated Spadebill, Picochato gorguiblanco	 	
Aves	Passeriformes	Tyrannidae	Poecilotriccus sylvia	Slate-headed Tody-Flycatcher, Espatulilla cabecigris	 	
Aves	Passeriformes	Tyrannidae	Rhytipterna holerythra	Rufous Mourner, Plaidera rufa	 	
Aves	Passeriformes	Tyrannidae	Sayornis nigricans	Black Phoebe, Mosquero negro	 	
Aves	Passeriformes	Tyrannidae	Serpophaga cinerea	Torrent Tyrannulet, Mosquerito guardarros	 	
Aves	Passeriformes	Tyrannidae	Terenotriccus erythrurus	Ruddy-tailed Flycatcher, Mosquerito colirrufo	 	
Aves	Passeriformes	Tyrannidae	Todirostrum cinereum	Common Tody-Flycatcher, Espatulilla comÃºn	 	
Aves	Passeriformes	Tyrannidae	Todirostrum nigriceps	Black-headed Tody-Flycatcher, Espatulilla cabecinegra	 	
Aves	Passeriformes	Tyrannidae	Tolmomyias assimilis	Yellow-margined Flycatcher, Picoancho aliamarillo	 	
Aves	Passeriformes	Tyrannidae	Tolmomyias sulphurescens	Yellow-olive Flycatcher, Picoancho azufrado	 	
Aves	Passeriformes	Tyrannidae	Tyrannus dominicensis	Gray Kingbird, Tirano gris	 	
Aves	Passeriformes	Tyrannidae	Tyrannus forficatus	Scissor-tailed Flycatcher, Tijereta rosada	 	
Aves	Passeriformes	Tyrannidae	Tyrannus melancholicus	Tropical Lingbird, Tirano tropical		
Aves	Passeriformes	Tyrannidae	Tyrannus tyrannus	Eastern Kingbird, Tirano norteo	 	
Aves	Passeriformes	Tyrannidae	Zimmerius vilissimus	Paltry Tyrannulet, Tiranolete cejigris	 	
Aves	Passeriformes	Vireonidae	Hylophilus decurtatus	Lesser Greenlet, Verdillo menor	 	
Aves	Passeriformes	Vireonidae	Hylophilus ochraceiceps	Tawny-crowned Greenlet, Verdillo coronileonado	 	
Aves	Passeriformes	Vireonidae	Vireo flavoviridis	Yellow-green Vireo, Vireo verdiamarillo	 	
Aves	Passeriformes	Vireonidae	Vireo gilvus	Warbling Vireo, Vireo gorjeador	 	
Aves	Passeriformes	Vireonidae	Vireo griseus	White-eyed Vireo, Vireo ojiblanco	 	
Aves	Passeriformes	Vireonidae	Vireo olivaceus	Red-eyed Vireo, Vireo ojirrojo	 	
Aves	Passeriformes	Vireonidae	Vireo philadelphicus	Philadelphia Vireo, Vireo de filadelfia	 	
Aves	Passeriformes	Vireonidae	Vireolanius pulchellus	Green Shrike-Vireo, Viren esmeraldino	 	
Aves	Pelecaniformes	Anhingidae	Anhinga anhinga	Anhinga, Anhinga americana	 	
Aves	Pelecaniformes	Fregatidae	Fregata magnificens	Magnificent Frigatebird, Fragata magnÃ­fica		
Aves	Pelecaniformes	Pelecanidae	Pelecanus occidentalis	Brown Pelican, Pelcano pardo	 	
Aves	Pelecaniformes	Phaethontidae	Phaethon aethereus	Red-billed Tropicbird, Rabijunco piquirrojo	 	
Aves	Pelecaniformes	Phalacrocoracidae	Phalacrocorax brasilianus	Neotropic cormorant, cormorn neotropical, cormorn olivceo	 	
Aves	Pelecaniformes	Sulidae	Sula leucogaster	Brown Booby, Piquero pardo	 	
Aves	Piciformes	Picidae	Campephilus guatemalensis	Pale-billed Woodpecker, Carpintero picoplata	 	
Aves	Piciformes	Picidae	Campephilus melanoleucos	Crimson-crested wWoodpecker, Carpintero crestirrojo	 	
Aves	Piciformes	Picidae	Celeus castaneus	Chestnut-colored Woodpecker, Carpintero castao	 	
Aves	Piciformes	Picidae	Celeus loricatus	Cinnamon Woodpecker, Carpintero canelo	 	
Aves	Piciformes	Picidae	Dryocopus lineatus	Lineated Woodpecker, Carpintero lineado		
Aves	Piciformes	Picidae	Melanerpes pucherani	Black-cheeked Woodpecker, Carpintero carinegro	 	
Aves	Piciformes	Picidae	Picoides villosus	Hairy Woodpecker, Carpintero serranero	 	
Aves	Piciformes	Picidae	Piculus simplex	Rufous-winged Woodpecker, Carpintero alirrufo	 	
Aves	Piciformes	Picidae	Sphyrapicus varius	Yellow-bellied Sapsucker, Bebedor ventriamarillo	 	
Aves	Piciformes	Picidae	Veniliornis fumigatus	Smoky-brown Woodpecker, Carpintero pardo	 	
Aves	Piciformes	Ramphastidae	Eubucco bourcierii	Red-headed Barbet, Barbudo cabecirrojo	 	
Aves	Piciformes	Ramphastidae	Pteroglossus torquatus	Collared Aracari, Tucancillo collarejo	 	
Aves	Piciformes	Ramphastidae	Ramphastos sulfuratus	Keel-billed Toucan, TucÃ¡n pico iris	 	
Aves	Piciformes	Ramphastidae	Ramphastos swainsonii	Chestnut-mandibled Toucan, TucÃ¡n de swainson	 	
Aves	Piciformes	Ramphastidae	Selenidera spectabilis	Yellow-eared Toucanet, Tucancillo orejiamarillo	 	
Aves	Piciformes	Ramphastidae	Semnornis frantzii	Prong-billed Barbet, Barbudo cocora	 	
Aves	Podicipediformes	Podicipedidae	Podilymbus podiceps	Pied-billed Grebe, Zambullidor piquipinto	 	
Aves	Podicipediformes	Podicipedidae	Tachybaptus dominicus	Least Grebe, Zambullidor menor	 	
Aves	Procellariiformes	Procellariidae	Puffinus lherminieri	Audubon's Shearwater, Pardela de audubon	 	
Aves	Psittaciformes	Psittacidae	Amazona autumnalis	Red-lored Amazon, Amazona frentirrojo		
Aves	Psittaciformes	Psittacidae	Amazona farinosa	Mealy Amazon, Mealy parrot, Amazona harinoso	 	
Aves	Psittaciformes	Psittacidae	Amazona ochrocephala	Yellow-crowned Amazon, Yellow-crowned Parrot, Amazona coroniamarillo	 	
Aves	Psittaciformes	Psittacidae	Ara ambiguus	Great green Macaw, Buffon's Macaw, Guacamaya verde	 	
Aves	Psittaciformes	Psittacidae	Aratinga finschi	Crimson-fronted Parakeet, Perico frentirrojo		
Aves	Psittaciformes	Psittacidae	Aratinga nana	Olive-throated Parakeet, Perico azteca	 	
Aves	Psittaciformes	Psittacidae	Bolborhynchus lineola	Barred Parakeet, Perico barreteado	 	
Aves	Psittaciformes	Psittacidae	Pionopsitta haematotis	Brown-hooded Parrot, Loro cabecipardo	 	
Aves	Psittaciformes	Psittacidae	Pionus menstruus	Blue-headed Parrot, Loro cabeciazul	 	
Aves	Psittaciformes	Psittacidae	Pionus senilis	White-crowned Parrot, Loro coroniblanco	 	
Aves	Psittaciformes	Psittacidae	Pyrrhura hoffmanni	Sulphur-winged Parakeet, Perico aliamarillo	 	
Aves	Psittaciformes	Psittacidae	Touit costaricensis	Red-fronted Parrotlet, Periquito frentirrojo	 	
Aves	Strigiformes	Strigidae	Ciccaba nigrolineata	Black-and-white Owl, BÃºho blanquinegro	 	
Aves	Strigiformes	Strigidae	Ciccaba virgata	Mottled Owl, BÃºho moteado	 	
Aves	Strigiformes	Strigidae	Glaucidium griseiceps	Central american Pygmy-Owl, Mochuelo centroamericano	 	
Aves	Strigiformes	Strigidae	Megascops guatemalae	Guatemalan Screech-Owl	 	
Aves	Strigiformes	Strigidae	Pulsatrix perspicillata	Spectacled Owl, BÃºho de anteojos	 	
Aves	Strigiformes	Tytonidae	Tyto alba	Common barn Owl, Lechuza campanaria	 	
Aves	Tinamiformes	Tinamidae	Crypturellus soui	Little Tinamou	 	
Aves	Tinamiformes	Tinamidae	Tinamus major	Great Tinamou, TinamÃº grande	 	
Aves	Trogoniformes	Trogonidae	Pharomachrus mocinno	Resplendent Quetzal, Quetzal resplandeciente	 	
Aves	Trogoniformes	Trogonidae	Trogon aurantiiventris	Orange-bellied Trogon, TrogÃ³n ventrianaranjado	 	
Aves	Trogoniformes	Trogonidae	Trogon clathratus	Lattice-tailed trogon, trogn colirrayado	 	
Aves	Trogoniformes	Trogonidae	Trogon collaris	Collared Trogon, TrogÃ³n collarejo	 	
Aves	Trogoniformes	Trogonidae	Trogon massena	Slaty-tailed Trogon, TrogÃ³n colipizarra	 	
Aves	Trogoniformes	Trogonidae	Trogon rufus	Black-throated Trogon, TrogÃ³n gorguinegro	 	
Aves	Trogoniformes	Trogonidae	Trogon violaceus	Violaceous Trogon, TrogÃ³n violceo	 	
Aves	Trogoniformes	Trogonidae	Trogon viridis	White-tailed Trogon, TrogÃ³n coliblanco	 	
Chondrichthyes	Carcharhiniformes	Scyliorhinidae	Apristurus parvipinnis	Smallfin catshark	 	
Chondrichthyes	Carcharhiniformes	Scyliorhinidae	Apristurus riveri	Broadgill catshark	 	
Chondrichthyes	Carcharhiniformes	Scyliorhinidae	Galeus cadenati	Longfin sawtail cat shark	 	
Chondrichthyes	Myliobatiformes	Myliobatidae	Aetobatus narinari	Spotted Eagle Ray	 	
Chondrichthyes	Rajiformes	Dasyatidae	Dasyatis americana	Southern stingray / Raya latigo americana	 	
Chondrichthyes	Rajiformes	Urolophidae	Urolophus jamaicensis	Yellow Stingray/Raya	 	
Chondrichthyes	Squaliformes	Dalatiidae	Etmopterus virens	Green lanternshark	 	
Leptocardii	Amphioxiformes	Branchiostomidae	Branchiostoma sp.1		 	
[Introduced] Mammalia	Carnivora	Canidae	Canis lupus familiaris	Domestic dog	 	
[Introduced] Mammalia	Carnivora	Felidae	Felis silvestris catus	Domestic Cat, Gato Comun	 	
Mammalia	Cetacea	Delphinidae	Tursiops truncatus	Bottlenose Dolphin		
Mammalia	Chiroderma	Phyllostomidae	Chiroderma villosum	Hairy Big-eyed Bat	 	
Mammalia	Chiroderma	Phyllostomidae	Hylonycteris underwoodi	Underwood's Long-tongued Bat	 	
Mammalia	Chiroptera	Emballonuridae	Cormura brevirostris	Wagner's Sac-winged Bat, Chestnut Sac-winged Bat	 	
Mammalia	Chiroptera	Emballonuridae	Peropteryx kappleri	Greater Doglike Bat	 	
Mammalia	Chiroptera	Emballonuridae	Peropteryx macrotis	Lesser Doglike Bat	 	
Mammalia	Chiroptera	Emballonuridae	Rhynchonycteris naso	Proboscis Bat, Long-Nosed Bat	 	
Mammalia	Chiroptera	Emballonuridae	Saccopteryx bilineata	Greater white-lined Bat		
Mammalia	Chiroptera	Emballonuridae	Saccopteryx leptura	Lesser white-lined Bat		
Mammalia	Chiroptera	Furipteridae	Furipterus horrens	Thumbless Bat	 	
Mammalia	Chiroptera	Molossidae	Eumops auripendulus	Black Bonneted Bat	 	
Mammalia	Chiroptera	Molossidae	Molossops greenhalli	Greenhall's Dog-faced Bat	 	
Mammalia	Chiroptera	Molossidae	Molossus bondae	Bonda Mastiff Bat	 	
Mammalia	Chiroptera	Molossidae	Molossus sinaloae	Sinaloan Mastiff Bat	 	
Mammalia	Chiroptera	Mormoopidae	Pteronotus gymnonotus	Big Naked-backed Bat	 	
Mammalia	Chiroptera	Mormoopidae	Pteronotus parnelli	Parnell's Mustached Bat		
Mammalia	Chiroptera	Noctilionidae	Noctilio albiventris	Lesser Fishing Bat		
Mammalia	Chiroptera	Noctilionidae	Noctilio leporinus	Great bulldog (fishing) Bat		
Mammalia	Chiroptera	Phyllostomidae	Artibeus incomitatus		 	
Mammalia	Chiroptera	Phyllostomidae	Artibeus intermedius		 	
Mammalia	Chiroptera	Phyllostomidae	Artibeus jamaicensis	Jamaican Fruit-eating Bat		
Mammalia	Chiroptera	Phyllostomidae	Artibeus lituratus	Great Fruit-eating Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Artibeus phaeotis	Pygmy Fruit-eating Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Artibeus toltecus	Toltec Fruit-eating Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Artibeus watsoni	Thomas' Fruit-eating Bat		
Mammalia	Chiroptera	Phyllostomidae	Carollia brevicauda	Silky Short-tailed Bat		
Mammalia	Chiroptera	Phyllostomidae	Carollia castanea	Chestnut Short-tailed Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Carollia perspicillata	Seba's Short-tailed bat (Murcielago de cola corta)	 	
Mammalia	Chiroptera	Phyllostomidae	Centurio senex	Wrinkle-faced Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Chiroderma salvini	Salvini's Big-eyed Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Desmodus rotundus	Common vampire Bat		
Mammalia	Chiroptera	Phyllostomidae	Diaemus youngi	White-winged Vampire Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Diphylla ecaudata	Hairy-legged Vampire Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Ectophylla alba	White Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Glossophaga commissarisi	Commissarisi's Long-tongued Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Glossophaga soricina	Common long-tongued bat (Murcielago de lengua larga)		
Mammalia	Chiroptera	Phyllostomidae	Lampronycteris brachyotis	Yellow-throated Big-eared Bat		
Mammalia	Chiroptera	Phyllostomidae	Lichonycteris obscura	Dark Long-tongued Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Lonchophylla robusta	Orange nectar Bat		
Mammalia	Chiroptera	Phyllostomidae	Lonchophylla thomasi	Thomas' Nectar Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Macrophyllum macrophyllum	Long-legged Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Micronycteris daviesi	Davies's Big-Eared Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Micronycteris hirsuta	Hairy Big-eared Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Micronycteris microtis	Little Big-eared Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Mimon bennetti	Golden Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Mimon crenulatum	Striped Hairy-nosed Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Phylloderma stenops	Pale Faced Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Phyllostomus discolor	Pale spear-nosed Bat		
Mammalia	Chiroptera	Phyllostomidae	Phyllostomus hastatus	Greater spear-nosed Bat		
Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus helleri	Heller's broad-nosed Bat		
Mammalia	Chiroptera	Phyllostomidae	Platyrrhinus vittatus	Greater Broad-nosed Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Sturnira ludovici	Highland Yellow-shouldered Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Sturnira luisa	Luis' Yellow-Shouldered Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Sturnira mordax	Talamancan Yellow-shouldered Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Tonatia bidens	Greater Round-eared Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Tonatia silvicola	White-throated Big-eared Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Trachops cirrhosus	Finge-lipped Bat		
Mammalia	Chiroptera	Phyllostomidae	Uroderma bilobatum	Peter's tent-making Bat		
Mammalia	Chiroptera	Phyllostomidae	Vampyressa pusilla	Little Yellow-eared Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Vampyrodes caraccioli	Great Stripe-faced Bat	 	
Mammalia	Chiroptera	Phyllostomidae	Vampyrum spectrum	Linnaeus' False Vampire Bat	 	
Mammalia	Chiroptera	Thyropteridae	Thyroptera tricolor	Spix's Disk-winged Bat	 	
Mammalia	Chiroptera	Vespertilionidae	Eptesicus brasiliensis	Andean brown Bat	 	
Mammalia	Chiroptera	Vespertilionidae	Eptesicus fuscus	Big Brown Bat	 	
Mammalia	Chiroptera	Vespertilionidae	Myotis albescens	Silver Tipped Myotis	 	
Mammalia	Chiroptera	Vespertilionidae	Myotis keaysi	Hairy-legged Myotis	 	
Mammalia	Chiroptera	Vespertilionidae	Myotis nigricans	Black Myotis	 	
Mammalia	Chiroptera	Vespertilionidae	Myotis riparius	Riparian Myotis	 	
Mammalia	Chiroptera	Vespertilionidae	Rhogeessa tumida	Black-winged Little Yellow Bat	 	
Mammalia	Didelphimorphia	Didelphidae	Caluromys derbianus	Central American Woolly Opossum	 	
Mammalia	Pilosa	Bradypodidae	Bradypus pygmaeus	Pygmy Three-toed Sloth	 	
Mammalia	Pilosa	Bradypodidae	Bradypus variegatus	Brown-throated Three-toed Sloth		
Mammalia	Pilosa	Cyclopedidae	Cyclopes didactylus	Silky Anteater	 	
Mammalia	Pilosa	Megalonychidae	Choloepus hoffmanni	Hoffmann's Two-toed Sloth / Perezoso de dos dedos	 	
Mammalia	Primate	Cebidae	Cebus capucinus	White - Faced Capuchin	 	
Mammalia	Primates	Cebidae	Alouatta palliata	Mantled Howler Monkey	 	
Mammalia	Primates	Hominidae	Homo sapiens	Human, Ser Humano	 	
Mammalia	Sirenia	Trichechidae	Trichechus manatus	West Indian Manatee, Vaca Marina	 	
Mammalia	Xenartha	Myrmecophagidae	Tamandua mexicana	Northern Tamandua	 	
Reptilia	Crocodylia	Alligatoridae	Caiman crocodilus	Babillo, Caiman		
Reptilia	Crocodylia	Crocodylidae	Crocodylus acutus	American crocodile		
Reptilia	Squamata	Anguidae	Diploglossus monotropis	Galliwasp	 	
Reptilia	Squamata	Boidae	Boa constrictor	Boa constrictor	 	
Reptilia	Squamata	Colubridae	Chironius carinatus		 	
Reptilia	Squamata	Colubridae	Chironius grandisquamis		 	
Reptilia	Squamata	Colubridae	Clelia clelia	Zopilota/Mussarana	 	
Reptilia	Squamata	Colubridae	Coniophanes bipunctatus		 	
Reptilia	Squamata	Colubridae	Coniophanes fissidens	Black-striped snake	 	
Reptilia	Squamata	Colubridae	Dendrophidion nuchale	Peters's forest racer	 	
Reptilia	Squamata	Colubridae	Dendrophidion vinitor	Vine forest racer	 	
Reptilia	Squamata	Colubridae	Drymarchon corais		 	
Reptilia	Squamata	Colubridae	Geophis brachycephalus	Culebra de tierra	 	
Reptilia	Squamata	Colubridae	Imantodes cenchoa	Blunthead Tree Snake or Chunk-Headed Snake/Culebra bejuquillo cabezona	 	
Reptilia	Squamata	Colubridae	Leptophis ahaetulla	Parrot Snake/Bejuquillo verde	 	
Reptilia	Squamata	Colubridae	Mastigodryas melanolomus		 	
Reptilia	Squamata	Colubridae	Nothopsis rugosus		 	
Reptilia	Squamata	Colubridae	Oxybelis aeneus		 	
Reptilia	Squamata	Colubridae	Oxybelis brevirostris	Bejuquillo	 	
Reptilia	Squamata	Colubridae	Oxybelis fulgidus	Green Vine Snake	 	
Reptilia	Squamata	Colubridae	Pliocercus euryzonus		 	
Reptilia	Squamata	Colubridae	Rhadinaea decorata		 	
Reptilia	Squamata	Corytophanidae	Corytophanes cristatus	Elegant Helmeted Basilisk/Lagartija perro zompopo	 	
Reptilia	Squamata	Elapidae	Micrurus alleni		 	
Reptilia	Squamata	Elapidae	Micrurus nigrocinctus		 	
Reptilia	Squamata	Gekkonidae	Gonatodes albogularis	Yellow-headed gecko	 	
Reptilia	Squamata	Gekkonidae	Hemidactylus frenatus	Common house gekko	 	
Reptilia	Squamata	Gekkonidae	Lepidodactylus lugubris	Mourning Gekko	 	
Reptilia	Squamata	Gekkonidae	Thecadactylus rapicauda	Turnip tail Gecko/Gecko escorpiÃ³n.	 	
Reptilia	Squamata	Gymnophthalmidae	Echinosaura panamensis		 	
